4.100083481873850744e-02,3.634565702644058927e-02,4.723786830556472166e-02,4.876830311726770145e-02,3.954487047965850322e-02,5.449530201958390635e-02,5.275107732918837833e-02,3.537278654085020124e-02,7.436050900531257501e-02,2.470761402681782154e-02,1.994540183704526792e-04,4.645791182527567176e-02
4.105394644382025920e-02,3.721985914754232655e-02,4.700432686539833538e-02,4.869024258721270371e-02,4.005236188458093788e-02,5.028708241976213161e-02,5.215612959702292661e-02,3.594958110661167910e-02,7.709776907958144909e-02,4.509959966825070193e-02,4.570829683212614819e-02,4.541790238082486081e-02
4.163972112744129123e-02,3.678626573804691380e-02,4.742692132497269147e-02,4.872282146045615187e-02,3.956891929073665798e-02,5.033172512979170593e-02,5.295117627550847278e-02,3.575797562040477356e-02,0.000000000000000000e+00,3.979307007311533306e-02,9.700472753329572844e-05,4.450995578778597223e-02
4.126048382741385329e-02,3.616973781545605032e-02,4.727965491526961439e-02,4.781418270364464623e-02,3.974669912751063044e-02,5.436336487503175968e-02,5.216794183452523603e-02,3.584660869334752725e-02,7.419589207967386413e-02,3.622358668669087289e-02,5.187132822694343059e-02,4.661172801352916201e-02
4.182213815819130209e-02,3.745461587250564772e-02,4.769149496755020756e-02,4.891972059911932347e-02,3.949340818853439017e-02,5.031843978637469406e-02,5.229093569665572289e-02,3.618315210008377775e-02,1.249107590856404770e-03,3.312205688691413630e-02,4.601923124517338926e-02,4.667435940874541112e-02
4.112404350590759955e-02,3.666723571666802989e-02,4.732511023874440281e-02,4.848340115347310464e-02,3.951906276594829848e-02,4.809085057417276932e-02,5.321416614980174764e-02,3.584795300281184982e-02,0.000000000000000000e+00,3.434418419827716534e-02,3.408111103857235113e-04,4.676445755762474732e-02
4.130069963645459363e-02,3.740435598102873765e-02,4.713660053235674274e-02,4.898026084957408932e-02,3.994885123563866186e-02,5.030562800559309350e-02,5.209084972598580082e-02,3.509163880335741670e-02,7.636662044180196618e-02,2.791239167117372244e-02,0.000000000000000000e+00,4.617336236489814200e-02
4.149184519909841773e-02,3.684638255907710103e-02,4.703676604627162611e-02,4.757496144579214520e-02,3.911466159391654290e-02,5.031108479407163381e-02,5.159893233161388232e-02,3.620877398211988507e-02,7.935537063815449599e-02,2.818002588102209299e-02,5.437551069767206091e-02,4.287447253222960442e-02
4.124162361388173520e-02,3.674509837446252730e-02,4.706810455517876357e-02,4.796483821301761319e-02,3.972787773300422154e-02,5.435638630283911449e-02,5.227985701772638882e-02,3.554920042999129559e-02,7.610001786615805397e-02,3.472709534218681310e-02,4.970287685623434731e-02,4.523097327303397808e-02
4.133037857192721487e-02,3.631901775635809626e-02,4.740902178611317019e-02,4.917344999747554762e-02,4.028590369946204175e-02,4.917109924402556648e-02,5.290955309600456347e-02,3.613974240741033711e-02,7.508144082364509586e-02,3.893368048451181784e-02,1.526068259628396689e-03,4.565305438545210620e-02
4.142993686808003895e-02,3.699438886034522866e-02,4.713534804481368107e-02,4.859487771493009589e-02,3.949642970329879377e-02,5.029812114719301591e-02,5.242666218788170907e-02,3.554969292153059568e-02,7.634088251271643755e-02,5.261911185449851674e-02,4.713187729532893055e-02,4.677043913225212984e-02
4.194160069252725331e-02,3.722503695778252297e-02,4.718578616854802316e-02,4.889497511554265902e-02,3.999895384493425826e-02,5.074054396336733636e-02,5.233397307281627969e-02,3.592921076005174685e-02,7.383152476913690254e-02,4.815057405113906674e-02,5.676149215868509651e-02,4.538266946486699954e-02
4.109266398408893683e-02,3.758173867939575835e-02,4.696070795793411135e-02,4.852186234622065525e-02,3.942396188815172620e-02,5.435938640826862289e-02,5.196883678437624887e-02,3.527214728509653341e-02,2.599091747524635929e-04,2.881508350820262063e-02,0.000000000000000000e+00,4.675321984204207360e-02
4.105636914132815285e-02,3.649171939845741869e-02,4.706843430954096158e-02,4.776266770265331918e-02,3.961428591470764204e-02,5.031668575933397058e-02,5.177979614656230689e-02,3.551069196590551924e-02,7.547591936542413782e-02,3.155682420580259440e-02,4.855747726182061547e-02,4.626155385395271102e-02
4.072360317457032752e-02,3.673646954924580932e-02,4.720626750644791453e-02,4.877806615921461558e-02,3.938040150885915164e-02,5.435576837732121469e-02,5.273172166389120119e-02,3.553830460515178258e-02,1.523320718640090786e-04,3.479598822556482368e-02,0.000000000000000000e+00,4.385593260421535161e-02
4.117601671109241690e-02,3.664736435362073858e-02,4.727046031488466027e-02,4.843287082918877606e-02,3.957789978841654011e-02,5.436567661419083181e-02,5.156324271224237837e-02,3.507255068278670312e-02,7.652493919707695214e-02,4.211842856333990193e-02,5.333842039777201421e-02,4.585005169234716155e-02
4.115792078874950383e-02,3.703926050410617093e-02,4.802260017992384528e-02,4.863656048015509853e-02,3.969622826591221593e-02,5.272934736268686251e-02,5.307752760976737483e-02,3.585107163694264965e-02,7.838941021477772997e-02,3.817703424953654973e-02,4.538489556244586220e-02,4.455350314625387831e-02
4.109573419503507324e-02,3.639086493957684881e-02,4.704178338753058769e-02,4.869444895512369670e-02,3.956639652828015247e-02,5.029596550711478570e-02,5.276362831416745586e-02,3.577943746405554820e-02,7.575779022299666821e-02,3.178709718817825797e-02,4.587015864565142237e-02,4.661273251943880841e-02
4.146805406412001904e-02,3.671440233775834228e-02,4.741213445823377892e-02,4.886509025473885492e-02,3.970078415575470365e-02,5.437075916805270137e-02,5.240927027993065590e-02,3.582791459187164435e-02,7.578271920860052413e-02,3.145806904176273039e-02,5.193906873293187287e-02,4.666672272534366089e-02
4.148649618645612602e-02,3.753261407474679789e-02,4.685273019463692679e-02,4.866004831784560836e-02,3.990938349431680937e-02,5.029134122364891518e-02,5.253017487967502619e-02,3.549439990135049711e-02,7.538144009630591558e-02,4.862836349051582324e-02,1.718882294994790449e-03,4.542354602570864569e-02
4.137261199906099030e-02,3.620295005250748904e-02,4.747544859859517685e-02,4.861005879291899201e-02,4.016359653310908051e-02,4.978846599774118531e-02,5.222868660346233899e-02,3.588929933042533937e-02,7.468415240532928767e-02,4.254339780994286641e-02,0.000000000000000000e+00,4.596168894773842994e-02
4.165056300648026927e-02,3.679729759536970457e-02,4.649650196067225266e-02,4.907280766179314413e-02,3.920884449632774937e-02,4.969955538076329532e-02,5.261477851957671592e-02,3.452947721288424088e-02,7.827112671212113626e-02,2.365731869150472164e-02,1.054544669162951753e-03,4.421587043023463004e-02
4.204294520327694906e-02,3.727520190595184912e-02,4.719318638068124155e-02,4.913118240254059355e-02,3.999273923588884255e-02,4.994682862862484529e-02,5.274909211727829561e-02,3.473617430122523386e-02,7.518245050487416814e-02,3.735854812269485264e-02,4.469306574537375287e-02,4.680122266773224099e-02
4.055618388462194079e-02,3.698180257178674407e-02,4.705089574422024329e-02,4.916509675688519876e-02,3.991789005822461711e-02,5.435996312202550501e-02,5.212593141355636311e-02,3.621897050270773272e-02,7.500475206449486176e-02,2.923131274130272295e-02,4.854001202380102409e-02,4.611920523614369133e-02
4.058184693376051116e-02,3.658893486211670792e-02,4.754207279884937326e-02,4.847928658511947708e-02,3.978329293352399904e-02,5.023210150774998911e-02,5.153325820547086794e-02,3.548792180814491076e-02,7.597239506296715739e-02,3.712354744449151284e-02,5.082807437882722740e-02,4.634587987034552437e-02
4.101842851693372760e-02,3.693517943400630860e-02,4.712276683282055900e-02,4.861674312867986930e-02,3.989707075366488720e-02,5.435844045925147805e-02,5.259163071062826489e-02,3.576055083110951660e-02,7.643240141711532543e-02,3.181551124884762771e-02,5.872989528611365084e-02,4.654770109036596160e-02
4.227419007739613432e-02,3.672240754681440483e-02,4.749021612312089718e-02,4.949159861333749660e-02,3.949055720611431564e-02,5.031669524928853582e-02,5.203209566424588095e-02,3.616956377062848643e-02,7.340200706420534071e-02,4.191942244851307869e-02,5.374945872344832898e-02,4.467694150061103653e-02
4.105627426510844585e-02,3.667511160331901610e-02,4.767877351870083991e-02,4.853826361404665196e-02,3.962411892110746098e-02,5.435674356460042100e-02,5.228659891003212962e-02,3.573143207784791608e-02,7.424372279465830948e-02,2.601142438876282229e-02,2.576995687420972903e-03,4.344533718037624920e-02
4.178253256529138038e-02,3.702954546107542488e-02,4.686658992762963299e-02,4.839883169924296541e-02,3.993841055164040060e-02,5.436335393940244093e-02,5.254141182957829115e-02,3.564674617706371784e-02,7.664501019959506223e-02,3.094687469907395419e-02,5.072222926890524591e-02,4.479442248239368790e-02
4.124938619170803733e-02,3.638498513003689261e-02,4.703539600170065366e-02,4.898359778006088766e-02,4.016994255654644796e-02,5.435941787114800805e-02,5.249801980257717826e-02,3.628549204589271576e-02,7.575522550209540240e-02,3.034516831140570206e-02,4.924229162959085221e-02,4.662329636421815027e-02
4.163683652729972123e-02,3.675311423472161360e-02,4.736800811231144798e-02,4.919038992187867859e-02,3.985211514011927775e-02,5.030317284754660945e-02,5.222177500866423405e-02,3.568731279747329455e-02,0.000000000000000000e+00,6.147312610890685869e-02,0.000000000000000000e+00,4.685114952237601216e-02
4.129956766021657122e-02,3.627696512875579204e-02,4.754310008682702260e-02,4.851285364619978280e-02,3.960481062331646512e-02,5.298681199908381739e-02,5.209381674393827322e-02,3.506433737064112294e-02,7.669475371551108533e-02,3.914817660724988907e-02,6.049714146043005947e-02,4.628337244377991877e-02
4.137256063145311469e-02,3.679883584500907856e-02,4.742439055215019045e-02,4.954429173540607356e-02,3.933262888421665965e-02,4.835131496066107787e-02,5.270684039753308764e-02,3.569128886265305473e-02,7.938996922307635373e-02,2.902960098438376116e-02,5.162378950439980296e-02,4.676379235378323035e-02
4.105396571155954522e-02,3.659775262836288678e-02,4.723889547143952927e-02,4.869713581141289771e-02,3.971457513686756091e-02,5.030087743757555990e-02,5.258899082042207962e-02,3.603901562207614817e-02,7.409371927760365073e-02,3.477547162257797753e-02,5.739754078888272687e-02,4.690359586907615064e-02
4.072444098877996826e-02,3.674801848796987319e-02,4.794138648355514981e-02,4.859707923749706504e-02,4.003514152375509116e-02,5.435415178565781297e-02,5.194756144707864121e-02,3.584638490289696056e-02,7.537708953003983969e-02,4.803302665189900650e-02,2.675841369753120900e-03,4.612344436851292112e-02
4.125031615600071450e-02,3.731456206521228253e-02,4.603459804675744116e-02,4.905413394722738657e-02,3.936491692808519183e-02,5.028253762577108987e-02,5.243222962499879958e-02,3.509041005327945967e-02,7.465341666245797758e-02,5.345889214785617266e-02,4.338060837030490585e-02,4.447581808656491525e-02
4.128171301551031291e-02,3.727348820053488082e-02,4.677087314994921030e-02,4.859136827331844016e-02,3.948805865681413035e-02,5.028283903076488648e-02,5.271006261386200487e-02,3.560232718397308288e-02,7.445693286317089932e-02,5.007533799854353707e-02,5.112066947747279794e-02,4.584330603033260482e-02
4.118666027647530092e-02,3.696563443543620514e-02,4.819561187172479583e-02,4.874294053219986600e-02,3.954103160723330262e-02,5.028637517167448140e-02,5.232757022709879496e-02,3.572037684230373183e-02,7.571933627499063957e-02,2.949342314441643145e-02,5.103169942052561414e-02,4.665086603446670643e-02
4.122978753954044395e-02,3.677262538998796876e-02,4.742155656631456134e-02,4.802963828692120851e-02,3.960832974627667702e-02,5.276578474329728791e-02,5.254280219698456711e-02,3.580831565676237394e-02,7.930843918307045604e-02,3.446355315055334850e-02,4.546689294667204811e-02,4.430757820209488967e-02
4.103492051696480680e-02,3.731786531700306830e-02,4.720300834723183819e-02,4.771749357718726298e-02,3.982523858979562098e-02,5.450203527324046920e-02,5.197172799300531915e-02,3.535249030001254983e-02,7.678719944436754319e-02,2.707100089013529318e-02,5.934454229410468518e-02,4.656773397573284179e-02
4.087618467969816871e-02,3.713448884363104718e-02,4.627267716651266988e-02,4.916228975509902982e-02,3.942192821090018118e-02,5.034855983154481324e-02,5.229311063738703580e-02,3.553913695309165316e-02,7.733437968884383784e-02,2.704023847418362062e-02,5.320751534748762585e-02,4.409385395381910933e-02
4.124605067213450021e-02,3.714506690483225515e-02,4.686673128398438637e-02,4.843343501178295346e-02,3.953224471724491734e-02,5.030621713700823144e-02,5.221810081495196348e-02,3.514595479916013399e-02,7.765999588091293537e-02,3.098194055323474569e-02,0.000000000000000000e+00,4.624042129805180229e-02
4.129837145657552083e-02,3.721518316638327412e-02,4.715769527491257135e-02,4.971189628113799330e-02,4.006000880443027351e-02,5.116816665263584918e-02,5.204675098276054929e-02,3.567528966053617329e-02,7.551425643643971952e-02,5.055712019207653229e-02,0.000000000000000000e+00,4.562112943395719294e-02
4.135590673080589280e-02,3.724783343065711516e-02,4.703040925392615312e-02,4.895016530734018489e-02,3.990432546511444439e-02,5.061305317689467759e-02,5.225700097433119001e-02,3.567231308891867514e-02,7.528293356458656826e-02,5.618494272141149465e-02,3.463635693310582186e-03,4.668134836043096730e-02
4.149943235508743444e-02,3.623837701197343830e-02,4.749988420831176283e-02,4.895475691013889685e-02,3.978535864180562237e-02,5.436162161004763627e-02,5.257985481056576260e-02,3.631533414837409546e-02,7.628581135738564389e-02,4.109492526135561513e-02,4.577147891126727430e-02,4.458353996690751081e-02
4.111870942235165000e-02,3.676217873366208894e-02,4.742426367231242224e-02,4.842986847087817071e-02,3.997326244008450602e-02,4.901842461431891312e-02,5.242942545513921276e-02,3.584949568956825178e-02,7.453248939743017942e-02,2.536959514389990414e-02,0.000000000000000000e+00,4.636609762225748360e-02
4.197690822172084335e-02,3.718136922159279156e-02,4.693226200564143413e-02,4.795189592069724199e-02,3.961145321830106952e-02,5.027985454067709914e-02,5.192578398905635384e-02,3.557966566806074898e-02,7.585781549765475973e-02,3.571829992314388968e-02,4.879301179455163007e-02,4.491341263509802256e-02
4.100924800418072336e-02,3.699694700545647780e-02,4.783090089124195088e-02,4.862745680254882547e-02,3.948335862433294263e-02,5.109380986166533328e-02,5.323407213445524588e-02,3.490950266309134770e-02,7.367033981847889712e-04,3.091230559250426543e-02,5.177105286970034442e-02,3.977210289002885285e-02
4.116260845564282539e-02,3.684791798983894084e-02,4.669292376845064763e-02,4.870870092964270370e-02,3.990225441195797279e-02,5.031945654987259736e-02,5.249454905981484204e-02,3.591481733984112218e-02,7.480805667486346844e-02,2.672953705292486007e-02,0.000000000000000000e+00,4.603204383232539776e-02
4.109915580774228111e-02,3.620947485713751912e-02,4.665725165276640024e-02,4.860136165357695909e-02,4.007934478294625930e-02,5.029351810994698441e-02,5.219943407028282412e-02,3.476831394397104924e-02,7.528724185875446118e-02,4.633303442025661634e-02,5.682456040307952427e-02,4.635804110903828101e-02
