1.073371191046840756e-01,1.130469260145082477e-01,9.409485597273134494e-02,1.111371888880809955e-01,1.226011968906678129e-01,1.231553048152193713e-01,2.041016339077243724e-02,1.002191319688456594e-01,1.049610025284915399e-01,1.163938283997521389e-01,1.029202717935226163e-01,1.107131988049872839e-01
4.341431568289835785e-01,3.113997374683259989e-01,3.092121510429922115e-01,4.021349488314570064e-01,5.784339989471909416e-01,5.687900503847953537e-01,7.092490645687912210e-01,4.413465828017487103e-01,2.735071414450964133e-01,3.865571316249520883e-01,3.203928484531911591e-01,3.983256059110467651e-01
8.959263284346692391e-01,6.653783973578046851e-01,5.933634312742378514e-01,8.527832832924145956e-01,1.231511622965451469e+00,1.439652093060282301e+00,1.167075270218544292e+00,8.212258740449880356e-01,4.554197970404949003e-01,6.960911323358301983e-01,5.306564431486214817e-01,7.884875064958947188e-01
1.320140138084641590e+00,1.007991438283636576e+00,8.462205673018053931e-01,1.287650563896409306e+00,2.214889711997690469e+00,1.851729636297156922e+00,2.240638726737973485e+00,1.532320856519209018e+00,5.332124221139087350e-01,8.629334256294053374e-01,6.344636805750124564e-01,1.023382902793991356e+00
1.664428799473846921e+00,1.323946735875021652e+00,9.848628607855836048e-01,1.578817417272710744e+00,3.134018099897787568e+00,3.097804594940229972e+00,2.964147448121348116e+00,2.221092572561397027e+00,4.946850700792914668e-01,9.051551830473389959e-01,6.074371072740624156e-01,1.056269111620830703e+00
1.887368895094724497e+00,1.582918717309177215e+00,1.054191153634039146e+00,1.915016135865402536e+00,4.269313666820242936e+00,3.677574120017600645e+00,3.729504348892588972e+00,2.889842146237379339e+00,4.366601719438999440e-01,8.350286584823273239e-01,5.145754381868864469e-01,9.511743047799049444e-01
2.009647309163419937e+00,1.792562999424712977e+00,1.091597935119223539e+00,2.089681730376739210e+00,5.002352115371293095e+00,4.524402560454484856e+00,4.796735987255761557e+00,3.439238157155535713e+00,3.472861360893896299e-01,7.193114897982619826e-01,4.239828296389954732e-01,8.006464455323321072e-01
2.100662752520773502e+00,1.923254624001725643e+00,1.129246207919152534e+00,2.228162892761713199e+00,5.888881799446509469e+00,5.274910004879422409e+00,5.605184634739981853e+00,4.053406543786704397e+00,2.761737736984600233e-01,5.845490125579332341e-01,3.277252548014294442e-01,6.475368064732969220e-01
2.086468723262642211e+00,1.976865423625876028e+00,1.108318795174783045e+00,2.299762786713720253e+00,6.693757477572645165e+00,6.031739905070138796e+00,6.309828800993817488e+00,4.476454666072044120e+00,2.272509439763223116e-01,4.550590356475466836e-01,2.553111441962968575e-01,5.119866750195071203e-01
2.140299100285484535e+00,2.098070873699390049e+00,1.107703283801868555e+00,2.386436182965387953e+00,7.362957951829582903e+00,6.489211531699615065e+00,7.000051034135196026e+00,5.195572829753444921e+00,1.896065802573780323e-01,3.703943504268088494e-01,2.143907546438763578e-01,3.892320145935835307e-01
2.127702370581502134e+00,2.094387404615349446e+00,1.091207423702448054e+00,2.387418491701644108e+00,7.978101492199841438e+00,6.937560508244476232e+00,7.441928129264672620e+00,5.354938080413970347e+00,1.482949764694136419e-01,2.859840882777605620e-01,1.728481317974837894e-01,3.044549216324062280e-01
2.150472813175431153e+00,2.100659086183686686e+00,1.043124153147948707e+00,2.430821949915527025e+00,8.705563730935960365e+00,7.577441485093932450e+00,8.280202406480706045e+00,5.729622705750677447e+00,1.467757412966045893e-01,2.407272527018884389e-01,1.482462256921834864e-01,2.374313579614489023e-01
2.049225826407239825e+00,2.126584373409815321e+00,1.034687401732815593e+00,2.402596708381785184e+00,9.022326944144550609e+00,8.035972344263157652e+00,8.571097395935602492e+00,6.159891722122935676e+00,1.369206678179910597e-01,1.893624072599705832e-01,1.171168201445348389e-01,2.183379253018351007e-01
2.071835984563494826e+00,2.081394550692290402e+00,1.013686169912714208e+00,2.424598015833359099e+00,9.519597907621387023e+00,8.785272234023288718e+00,8.936806354272528452e+00,6.447953175296786910e+00,1.077002765758151709e-01,1.648342996163221497e-01,1.115143813631543912e-01,1.727064839570033317e-01
2.058908474558545532e+00,2.031471133792236650e+00,9.937706033389035465e-01,2.323972728512739838e+00,9.989788978787990104e+00,9.070467897885563957e+00,9.377156354069041910e+00,6.620015721480238646e+00,1.167375161238152631e-01,1.410990225060417269e-01,1.114409341708940543e-01,1.519056297483407370e-01
2.013557427230888930e+00,2.015540941200339109e+00,9.444266808346438724e-01,2.327778940424263698e+00,1.023715760773443151e+01,9.313761026066451620e+00,9.661653122035101404e+00,6.789279464769695238e+00,1.146184553404107354e-01,1.303282438848646085e-01,1.131136795752617080e-01,1.265407475648703817e-01
1.918042345098380563e+00,2.016770601052227274e+00,8.917011324409731543e-01,2.316756000251615433e+00,1.078318024990136692e+01,9.766257526962537128e+00,1.011377676780549706e+01,7.119019425738391860e+00,1.017231510109660592e-01,1.132148249763780534e-01,1.017896663102351856e-01,1.102972464339509739e-01
1.901706327760269932e+00,1.933087480864749352e+00,8.869591655985589185e-01,2.233135387551615114e+00,1.080538903319471267e+01,1.013542769973457602e+01,1.041393833547429892e+01,7.147100029182681169e+00,9.437975017290076152e-02,1.154962985267792563e-01,9.900312908025281355e-02,9.524463806208563477e-02
1.877497015714143069e+00,1.904564984735491961e+00,8.553095588837940078e-01,2.220007460003486255e+00,1.101512387633485623e+01,1.040126457635638779e+01,1.065735013502975725e+01,7.509105733980817377e+00,9.896513602055999337e-02,1.048726798596550241e-01,1.069120525596988641e-01,1.099838122495080117e-01
1.834531323436056516e+00,1.869010297245300878e+00,8.421046553289255332e-01,2.166950301828422631e+00,1.134763476575026964e+01,1.049677439836783321e+01,1.068647832633388894e+01,7.630469470731092052e+00,9.829451479934819824e-02,1.029118456478817362e-01,1.101197054182447010e-01,1.062088225689933468e-01
1.781080268575097714e+00,1.813483940844512921e+00,8.070312688013728808e-01,2.150156633531798533e+00,1.165721791419196052e+01,1.082970024273208587e+01,1.079786996204785154e+01,7.715950906409761778e+00,1.054707717334138484e-01,1.135829910691422279e-01,1.022281445301644470e-01,1.196377103474402792e-01
1.748577452126129250e+00,1.770067168793499235e+00,7.733388010727796358e-01,2.087112469871224896e+00,1.145317828158718854e+01,1.103421963165325614e+01,1.107116661439972205e+01,7.924617497613916761e+00,9.579496420149566371e-02,1.186299967197176342e-01,9.710856976669883511e-02,1.146848782389169458e-01
1.690046835674826831e+00,1.724061684299363240e+00,7.462268174024091483e-01,2.078769806850407686e+00,1.162078440093529430e+01,1.144889526997443419e+01,1.098015424679720731e+01,7.850577761602401061e+00,9.590741489053686286e-02,9.994118869502330305e-02,9.912869629262797966e-02,1.056332932539254810e-01
