1.622648766814293458e-02,3.257198255446063385e-03,7.286678764823056875e-01,1.802165842961691092e-02,9.977432942998163412e-01,7.307856677931429124e-02,9.947422818090617680e-01
1.544537490914973596e-02,3.203047176321225081e-03,4.537686664036098654e-03,1.560856239237524978e-02,9.942931414566532622e-01,8.893479114184873469e-01,9.991184786341297253e-01
1.196688432279352510e-02,3.270022920563078923e-03,9.647294011776835765e-01,1.530837432270432466e-02,9.422529485408438488e-01,7.239969626559722427e-02,9.991079060833656378e-01
2.360666233360053656e-02,3.159872916765352636e-03,3.154537680267220923e-01,1.561926728185854263e-02,9.970405821319588968e-01,8.855898661594088228e-01,9.970844707281072417e-01
1.558462385229934972e-02,4.772946099509841472e-03,9.950889855069275924e-01,1.568240317600555142e-02,1.000000000000000000e+00,7.123788376626358221e-02,9.877728623013344311e-01
2.402510605478658592e-02,1.174136801375663501e-02,9.679996325891070397e-01,1.477212973236707860e-02,9.999084882568293198e-01,7.088223891222848738e-02,9.968434579002862783e-01
1.595331812858379397e-02,1.229289281528111316e-02,9.921263893684070245e-01,1.565039230344517779e-02,9.974310875889647043e-01,7.080800861588783246e-02,9.970518317006656916e-01
1.342700273445746051e-02,1.263845601831698785e-02,9.927441364263610568e-01,1.588420878299615785e-02,9.983352201674150495e-01,7.086320118854372296e-02,9.992942491416665352e-01
1.613205627218652558e-02,2.935955526058057000e-03,9.645234558535606961e-01,1.564951401640923140e-02,8.720485387512753039e-01,7.074167022435340346e-02,9.947161465825009596e-01
1.422309792841216017e-02,3.405786243384648429e-03,9.665324453284397377e-01,1.571814376965248103e-02,9.966884504584062610e-01,7.170292232353336903e-02,9.999295571160288221e-01
1.352702050899025690e-02,3.238237403286540594e-03,9.356540054017511432e-01,1.847232035528201255e-02,9.983037717841282133e-01,8.880961880707595180e-01,5.589269943298511567e-01
1.396018302401683467e-02,3.330751132338161981e-03,9.962026844373463863e-01,1.825096442524920190e-02,9.985587653435148425e-01,7.075616144022706111e-02,7.782775845243712354e-01
1.550436807503349432e-02,3.534694267108338603e-03,9.930167939566865165e-01,1.488073812088569481e-02,9.997901592364918377e-01,7.116730116378466864e-02,9.837979319564064129e-01
2.406199480034076910e-02,3.209703505651606038e-03,1.000000000000000000e+00,1.591135459404824370e-02,9.316997855692188413e-01,7.060753936745231552e-02,9.850720888752230175e-01
1.565379769240756933e-02,3.225595736971452118e-03,9.980572329736882020e-01,1.539616535918870814e-02,9.952802328543445265e-01,8.786490120296904793e-01,9.968271406552766667e-01
1.644319581259768084e-02,2.917486940888335076e-03,9.513928511554340384e-01,1.792012555058972167e-02,9.954539425343733594e-01,7.027065786332709063e-02,9.651286856355392185e-01
1.396553345035368363e-02,3.312511132808725143e-03,9.987166998508242299e-01,1.546846375336229269e-02,9.920845602439518629e-01,7.034326171972186958e-02,9.963607694570906226e-01
1.893177059804796586e-02,3.186105780169356475e-03,7.606182520850209849e-01,1.533975184843494946e-02,9.987509400915955959e-01,7.041589553946527025e-02,9.977868080583217614e-01
1.360752645654811355e-02,4.805534168661296929e-03,9.990803625961974799e-01,1.575881863405739422e-02,9.999766698404908283e-01,7.066166363976765508e-02,9.968837962679835130e-01
