7.622772303834277619e-01,9.494075192654874229e+01,1.299424726034405175e+00,9.233088978130925284e+01,7.677665657192556115e-01,9.505116765187322869e+01,9.075602607889412532e-01,9.507463936504348112e+01,1.307082134621027292e+00,9.157925038645237237e+01,1.885880512029173062e+00,9.081814217165283765e+01,1.627525375375715511e+00,9.114243436600654036e+01,1.221021622018081620e+00,9.219141034955649161e+01,3.934600418564694335e-01,9.954583434537310893e+01,6.759825956042290196e-01,9.923754794674802326e+01,4.501960893456514734e-01,9.916469185034152645e+01,9.482762559891645404e-01,9.832667867970913278e+01
7.362300636066260173e-01,9.493577294535175781e+01,1.240976035358493323e+00,9.226893512942049824e+01,7.344722502679614795e-01,9.570304996933933239e+01,8.625159922577396721e-01,9.580806289055477976e+01,1.251087257184266388e+00,9.150332142323524920e+01,1.906972305062496709e+00,9.158679128150644999e+01,1.619493923202160124e+00,9.159873085504072776e+01,1.216214783004678113e+00,9.229217870846666472e+01,3.265413945003619589e-01,9.956872941917808362e+01,5.805027610376654046e-01,9.957193699902745720e+01,4.204073190871944754e-01,9.977343961184669752e+01,8.821985292231361298e-01,9.865546789545766160e+01
7.102439295411724363e-01,9.500859083475592115e+01,1.221737626664247456e+00,9.265168670446347221e+01,6.956933332767756273e-01,9.592502043091688790e+01,8.482636346944721906e-01,9.591910526813012439e+01,1.249929136939847973e+00,9.159141074137728822e+01,1.892946396159769673e+00,9.130809534445295128e+01,1.576423018814384847e+00,9.149121959122696524e+01,1.148330551518495835e+00,9.229572749855793745e+01,3.366129757489174090e-01,1.003216806468541193e+02,5.626623577595623038e-01,9.958825295345152995e+01,3.864593280920528562e-01,9.992575438922138176e+01,8.006653485151303817e-01,9.869845492388863306e+01
6.660163121540233488e-01,9.569501950490598574e+01,1.184643857123728550e+00,9.275425100913263066e+01,6.710661944034834736e-01,9.615540539001527520e+01,8.022409494124551621e-01,9.643588274469472310e+01,1.167880054916761834e+00,9.149925556413275274e+01,1.883554314407356989e+00,9.156576872869726458e+01,1.613531666431357703e+00,9.163142313498210001e+01,1.100515536013256801e+00,9.228742412883671875e+01,3.106613010102189931e-01,1.002407198936753048e+02,5.306664089788120098e-01,1.000251623441477733e+02,3.226258811203916443e-01,9.988015711176133493e+01,7.402077473155475040e-01,9.924290850589295587e+01
6.672672575435202313e-01,9.573786432686060266e+01,1.155710570995714503e+00,9.284100328232779020e+01,6.502679891883689223e-01,9.666874223444617087e+01,7.972310610622480587e-01,9.644443341329555608e+01,1.142881294298898842e+00,9.184649072621427024e+01,1.903841583563811835e+00,9.154364643436053939e+01,1.538336342963777748e+00,9.181600710411716193e+01,1.061283513434029935e+00,9.244134204605236960e+01,2.544818854111896567e-01,1.004904608836880584e+02,4.590107065939541542e-01,1.003902518573226246e+02,2.972488655460879814e-01,1.005295976260627810e+02,7.216469546140845681e-01,9.928799377179349506e+01
6.322109904686389337e-01,9.624122608911216048e+01,1.155013936131251029e+00,9.335466964457104666e+01,6.652328333020555151e-01,9.720935137297551876e+01,7.560294915476909461e-01,9.680409156507924706e+01,1.126193800947337564e+00,9.220199768806193674e+01,1.878771229321878122e+00,9.173139721106453237e+01,1.564187392398089349e+00,9.213523626911664621e+01,1.053972247969329645e+00,9.305441052833315041e+01,2.370333218160629585e-01,1.007545733668963237e+02,4.589728925379701341e-01,1.005415019857458958e+02,2.760053638999296344e-01,1.006453539500427468e+02,6.716024374173884537e-01,9.946057430984944858e+01
5.800860745741266422e-01,9.631951687954534691e+01,1.133600301037745339e+00,9.337658567467185833e+01,6.488584724338823939e-01,9.736141691104675999e+01,7.358233418088657718e-01,9.716208727163900960e+01,1.108626777281952691e+00,9.205602323624843564e+01,1.870521245551777678e+00,9.188118700673334160e+01,1.548601100593070878e+00,9.229274245908447938e+01,1.037079028778149503e+00,9.280511120054553942e+01,2.126524003059981072e-01,1.004765215546899242e+02,4.235807545800545637e-01,1.004807196088387684e+02,2.694384488847122450e-01,1.008922247491053668e+02,6.734185430772769987e-01,1.000080188108688475e+02
5.654031177603706659e-01,9.644231947483793022e+01,1.151331101019663183e+00,9.344385668600031636e+01,6.277978358806912684e-01,9.769378777160700622e+01,7.600014971008054454e-01,9.679301688223362987e+01,1.107318054394167195e+00,9.209018301320445232e+01,1.882113878001181240e+00,9.173453456217129087e+01,1.495409242027544439e+00,9.187460231354371842e+01,1.013052682711287122e+00,9.308205112691929628e+01,2.125988604848256525e-01,1.012243222781400647e+02,3.738617807177435637e-01,1.005345653959151946e+02,2.585623569896904339e-01,1.007315357827451408e+02,6.037606297042966697e-01,1.002086595293958027e+02
5.687645571548300971e-01,9.667801226981025309e+01,1.059109324585001177e+00,9.366396922705831685e+01,6.366525059649118523e-01,9.760229779509302261e+01,7.022496909218196581e-01,9.746791785343658887e+01,1.062398174192366040e+00,9.264244435878245554e+01,1.882267131395191306e+00,9.204812631220467267e+01,1.513606581202755486e+00,9.245454013275340799e+01,9.737587144442848563e-01,9.325844875253041266e+01,1.928847787906087796e-01,1.011305926250622775e+02,4.144556287715058795e-01,1.009620178659812808e+02,2.334258071259944223e-01,1.010836504363531247e+02,5.856126965300497700e-01,1.001209000328047978e+02
5.481513963441628778e-01,9.704859598441885282e+01,1.087887119366957478e+00,9.384961961488855309e+01,6.362476509487315912e-01,9.777648447695335676e+01,6.689415567139280761e-01,9.791692889747530160e+01,1.074925173737088402e+00,9.262985062985697482e+01,1.849756892992659107e+00,9.208659643994029409e+01,1.492636453821470033e+00,9.198345414786726337e+01,9.118873350557151758e-01,9.351373322357176221e+01,1.701194831502780280e-01,1.012636399455198131e+02,3.708225547927395116e-01,1.012718903738671514e+02,1.944536884374453156e-01,1.009192900207154651e+02,5.607092324230812386e-01,1.000841021278883289e+02
5.254931970768813576e-01,9.720536495731873572e+01,1.047996797285066117e+00,9.364730599969367120e+01,6.251102907065607672e-01,9.819092891567306935e+01,7.047993780944875608e-01,9.788754778194019934e+01,1.034364964218399408e+00,9.268809143874865697e+01,1.847903597142679599e+00,9.209361267069856183e+01,1.467274763470291843e+00,9.227988994318022264e+01,9.315984815093950600e-01,9.385842576339337029e+01,1.650380360772997212e-01,1.012015692910612756e+02,3.765031837490288580e-01,1.009891084494154541e+02,2.198107170434173696e-01,1.013757309607565702e+02,5.096832756978937340e-01,1.006276633801372071e+02
5.269691377861837056e-01,9.752024137787338987e+01,1.032448044664313169e+00,9.406627103099788201e+01,5.824208812834893445e-01,9.773177236115773781e+01,6.882210023731151205e-01,9.775777344400023594e+01,1.033828847581357735e+00,9.265833601768993333e+01,1.813894946493548321e+00,9.235305933639062914e+01,1.514791710319213003e+00,9.236959403186752127e+01,8.902734676285768423e-01,9.370607521230428461e+01,1.711291203285544571e-01,1.017349583170610572e+02,3.269386079254749111e-01,1.012108588780441352e+02,1.671312666490252508e-01,1.013390530555599582e+02,4.958490419502080693e-01,1.009000769997226854e+02
5.319515552506814959e-01,9.761043787781895276e+01,1.041039980747361149e+00,9.457855280709988222e+01,6.134602360136658383e-01,9.828294684855731589e+01,6.265135759511880620e-01,9.827848555170155009e+01,1.019355445254559678e+00,9.263202834141644360e+01,1.844326541413521037e+00,9.204831777953985750e+01,1.449480980149383758e+00,9.271548889852707021e+01,9.073562561449733943e-01,9.393244857478610754e+01,1.706946625399801964e-01,1.014762478543625832e+02,3.294866268330348125e-01,1.011532894456366591e+02,1.770332632868406308e-01,1.009928794298710244e+02,5.046036581860806614e-01,1.006163722166898680e+02
5.406138341994968233e-01,9.797666914578840647e+01,1.009679280682031388e+00,9.455114167312670759e+01,6.223203230481451076e-01,9.844843704939754048e+01,6.638498329300179801e-01,9.805204303786656794e+01,1.026472822500269722e+00,9.280257565725773361e+01,1.859652652885397162e+00,9.218376037255437438e+01,1.453641792706984459e+00,9.270570126587338677e+01,8.489069005275746704e-01,9.383866144785173447e+01,1.635385888937091192e-01,1.016054501036331033e+02,2.953860412143577419e-01,1.014035102812398748e+02,1.819749178866837402e-01,1.012865426348848530e+02,4.513757370319603224e-01,1.005981357592745837e+02
5.114111596406498705e-01,9.784855629731217164e+01,1.006389933862115171e+00,9.452424589967085922e+01,6.078519499778651802e-01,9.812674120813565537e+01,6.453566714647137603e-01,9.852408685463302618e+01,9.976718161518437489e-01,9.274541002381602084e+01,1.871376482626719184e+00,9.247877897225492916e+01,1.446684255421579746e+00,9.292320959032115013e+01,8.527057704031110186e-01,9.405697255896924958e+01,1.206575406826863595e-01,1.018247262803931079e+02,2.982887720568817569e-01,1.009400348537571972e+02,2.150611968987014289e-01,1.016152548264658151e+02,4.810132951873781204e-01,1.005367827349450778e+02
5.456559638878956120e-01,9.807023444099664289e+01,1.057511503267691166e+00,9.452341638222769404e+01,6.345396628701985842e-01,9.820833963298855451e+01,6.723000987109272186e-01,9.882784337505160011e+01,9.931265011399275089e-01,9.292338429740983941e+01,1.854098342002643340e+00,9.223605711199584789e+01,1.445400251472182651e+00,9.279514797866553977e+01,8.321377256760483787e-01,9.458279788119237708e+01,1.772474724552042524e-01,1.014794396439775710e+02,2.830119956231164080e-01,1.014786323809777144e+02,1.096976077349000739e-01,1.016261908962880511e+02,4.439990330585808498e-01,1.011192183039217980e+02
5.576060259282861198e-01,9.820514044162170819e+01,1.044151284587576223e+00,9.498323018874816626e+01,5.991022853528268355e-01,9.889577316052989886e+01,6.500282123614867791e-01,9.903697960730777083e+01,1.010123247997817275e+00,9.280552436198425426e+01,1.819744818349048776e+00,9.248948050279169308e+01,1.455924940214395225e+00,9.296000102674678089e+01,7.841973143011172764e-01,9.434164146133947781e+01,1.326767617510153374e-01,1.014010291488428237e+02,2.622219197652190803e-01,1.012846947357609650e+02,1.476680824300190265e-01,1.019280930535860392e+02,4.312555879746755028e-01,1.010181003494204077e+02
5.489206031421834941e-01,9.812275847274136709e+01,1.047900803951669513e+00,9.481044278339628306e+01,6.261197595065849386e-01,9.858716013588352212e+01,6.387951493234073075e-01,9.892739196614644470e+01,9.748044853317425762e-01,9.287186339738430263e+01,1.878127625486663899e+00,9.248510248750133655e+01,1.445861832991742091e+00,9.299633082297458486e+01,8.082098539345510257e-01,9.446492913500181032e+01,1.113629654299382182e-01,1.014295122854522333e+02,2.914859165475102709e-01,1.014701859061937341e+02,1.669798801521295006e-01,1.019024372774640312e+02,4.142082673081961541e-01,1.008532251708121095e+02
5.530824445325844829e-01,9.819819576423697072e+01,1.009867127474342929e+00,9.478301866609939452e+01,6.032415748590546078e-01,9.929453151516815979e+01,6.134391351260466418e-01,9.912223171743073635e+01,9.634828441471383620e-01,9.340406581105088435e+01,1.846462456473569658e+00,9.253932812187885304e+01,1.460573871340671959e+00,9.293394521728278335e+01,8.044213935869164445e-01,9.483234706785641777e+01,1.452818977570751180e-01,1.018784963329453888e+02,2.445182045303027352e-01,1.013109050844093275e+02,1.638896545189402199e-01,1.018980058139869129e+02,4.224721731530533542e-01,1.007180077784451271e+02
5.239760388046222905e-01,9.864123761397486589e+01,1.028800964094347847e+00,9.501883046409936640e+01,6.487111337696299662e-01,9.858165723512804846e+01,6.313443084413281614e-01,9.916752365008055392e+01,9.534034905480722744e-01,9.336320281486661088e+01,1.871295966714761061e+00,9.263011599717208355e+01,1.434990562388935631e+00,9.306931391279383092e+01,8.198012026920342699e-01,9.457872320369135366e+01,1.569295960268494161e-01,1.013264965903545090e+02,2.550167352734606374e-01,1.014311984640982587e+02,1.414929274930248060e-01,1.019288075262544737e+02,3.700775901843165183e-01,1.012348372992206720e+02
5.291066335207937898e-01,9.865431231665232303e+01,1.003681985395477261e+00,9.517725828940899646e+01,5.999380629974898627e-01,9.924535632423251741e+01,6.327696312546008395e-01,9.925029704220041538e+01,9.766071573835810593e-01,9.326124774601308332e+01,1.823307424564758250e+00,9.258590230687084954e+01,1.449295654366937303e+00,9.320511789122993207e+01,8.168754050406697997e-01,9.517084634816725952e+01,1.184798854154074099e-01,1.015645833528856912e+02,2.588805909665221061e-01,1.011715240985996331e+02,1.617576734064674060e-01,1.018701204397969207e+02,3.605463302927960356e-01,1.012843795797390243e+02
5.381174229883242122e-01,9.850705077176982627e+01,1.027133202600212014e+00,9.520445764087503449e+01,6.078987589170566919e-01,9.886686125716913409e+01,6.047463671236174010e-01,9.938581683093673291e+01,1.000161445924207859e+00,9.378143752737466343e+01,1.844019122387859033e+00,9.257088644728200677e+01,1.433188520121525311e+00,9.340316231990732376e+01,7.979433469890833130e-01,9.478947822951805335e+01,1.141269792917254527e-01,1.013496016367023174e+02,2.437229490405305454e-01,1.013086026436505733e+02,1.379072162860940642e-01,1.019890878801230656e+02,3.500941642832083867e-01,1.014566520798469185e+02
4.962922613138450734e-01,9.889864885356475099e+01,9.836922029796529854e-01,9.556287098604983044e+01,5.968319060842030011e-01,9.954709694201974912e+01,6.075458366193907667e-01,9.960722428089884772e+01,9.435432315751395294e-01,9.382021369005285294e+01,1.857314817591098288e+00,9.309780017862732393e+01,1.405799021465862220e+00,9.343539854055937610e+01,7.889088115091166253e-01,9.538087806131305513e+01,1.450147595631668396e-01,1.018444040754847606e+02,2.714708110903917837e-01,1.016694895935833642e+02,1.287895930642067310e-01,1.011889439933313781e+02,3.551161213721599763e-01,1.011566478907617039e+02
5.312266900554742932e-01,9.909773715184817888e+01,9.781316429710196214e-01,9.544243063841045682e+01,5.889588491932100656e-01,9.927943341141519795e+01,6.289256891907408775e-01,9.970074047553080732e+01,9.886239953326452223e-01,9.330560894778480474e+01,1.807900855437103660e+00,9.290598103220125381e+01,1.435008145590859208e+00,9.336202183509549002e+01,8.067453960100593457e-01,9.510679549908769559e+01,1.710828954227663345e-01,1.014386486843452104e+02,2.387345287483211564e-01,1.019266880567835472e+02,1.081742818086333657e-01,1.014245252111767286e+02,3.174665604845961497e-01,1.009427046204582439e+02
5.140463973591254954e-01,9.906129189132717272e+01,1.004206955091945686e+00,9.568829933551684519e+01,5.951103436718220285e-01,9.956640680594946957e+01,6.519859992138815619e-01,9.926168961961293746e+01,9.295207669109498694e-01,9.396388220853481243e+01,1.846916199007589077e+00,9.303465354760952266e+01,1.433468954036814846e+00,9.352997129832868950e+01,7.708362933385414228e-01,9.544984606137020933e+01,1.150381200745203558e-01,1.014386600088864157e+02,2.276051556087998473e-01,1.010526065038402663e+02,1.487822260573750388e-01,1.017237346922132275e+02,3.201873545728211035e-01,1.012352249208082782e+02
5.244152291924893960e-01,9.880239765473859848e+01,1.005154140221105719e+00,9.532901765528444571e+01,5.947688148049441459e-01,9.924252433367118442e+01,6.120769385646482874e-01,9.968243887341986920e+01,9.741183503742353311e-01,9.397089627995637784e+01,1.861310772007576997e+00,9.305482493355115992e+01,1.450312882702829320e+00,9.358367086725304773e+01,8.054112493410723328e-01,9.561844417582511824e+01,1.220946807439017845e-01,1.016808682509604722e+02,2.617413145596403368e-01,1.017306153821810142e+02,1.590163454343766214e-01,1.018067206042503727e+02,3.379636925766176248e-01,1.012469574814291775e+02
5.184710035458927058e-01,9.882779503872585281e+01,9.575327039787033812e-01,9.547441183826441602e+01,5.770770951851804664e-01,9.969660922217416044e+01,6.380660520562841942e-01,9.989947777524511707e+01,9.876850984020496549e-01,9.394328372180760311e+01,1.816309099999111609e+00,9.300769506766604877e+01,1.423737878130507450e+00,9.364250787183500790e+01,7.641160168408596132e-01,9.569076085554605982e+01,1.660938358714401653e-01,1.017147125117178206e+02,2.762552861701013662e-01,1.017669513041123679e+02,1.598466693800483229e-01,1.019743560577965411e+02,3.425517827091011380e-01,1.016348074962819226e+02
5.468920527988897495e-01,9.964642302750360159e+01,1.004806299782490697e+00,9.576071091836134030e+01,5.712731711294833925e-01,9.906244672095425585e+01,6.083032697510744047e-01,9.970044185014238280e+01,9.670635252044456065e-01,9.357398964360073990e+01,1.841483893736519661e+00,9.332143933367169097e+01,1.407747097946659753e+00,9.369106758501375509e+01,7.972855569199779335e-01,9.538874571231481525e+01,1.131442821978553559e-01,1.018008805296666424e+02,2.172201557139540329e-01,1.013802066078826556e+02,1.635772319497440230e-01,1.016158213668908132e+02,3.533862671246105758e-01,1.015423069151501778e+02
5.270175971060304665e-01,9.945059999426497654e+01,1.022344686717718387e+00,9.577613250845980986e+01,5.983903074572556324e-01,9.988268795277886625e+01,6.257650957020393090e-01,9.956078652629409476e+01,9.387704329956935156e-01,9.399761509771214207e+01,1.849452039384720914e+00,9.317925818156562912e+01,1.409265649791034969e+00,9.392410647510348554e+01,7.556887881926045436e-01,9.532925525427305047e+01,1.820444464633915460e-01,1.018227933223488435e+02,2.234566857783468474e-01,1.012379860290645155e+02,1.373484692304633159e-01,1.018477505201921645e+02,3.083053884334662764e-01,1.014245496035703127e+02
5.577453566730110612e-01,9.980737011322059971e+01,9.663601090498241675e-01,9.597391142215892046e+01,5.805471315058987614e-01,9.938936055209258313e+01,6.546945337899218176e-01,9.968074062514712352e+01,9.323102243139347323e-01,9.434843544665172033e+01,1.833661119262452344e+00,9.337523263982896538e+01,1.449165598367006424e+00,9.368149633628068784e+01,7.352948708103874687e-01,9.579795837897277977e+01,1.488395339065546330e-01,1.018571632287633122e+02,2.243212145046186712e-01,1.017202570098350662e+02,1.542596478070784871e-01,1.019942596292084147e+02,3.486241226631180412e-01,1.010291262655389346e+02
5.203567832555353601e-01,9.921029765328647443e+01,9.661065009377700630e-01,9.591298815306106462e+01,5.986825079825238705e-01,9.937820867744893860e+01,6.283327231430066995e-01,9.984810648713845183e+01,9.502822691518816312e-01,9.424972806575227935e+01,1.833525759834179869e+00,9.332970333715275046e+01,1.446078149964552084e+00,9.395854627156469974e+01,7.555392016009104816e-01,9.565974100945268788e+01,1.424132536094516177e-01,1.013635961759292456e+02,2.568209092612572242e-01,1.016889694546104010e+02,1.704229232680471995e-01,1.020408526170968599e+02,3.137708840979949176e-01,1.012100843857283508e+02
5.012688816058178398e-01,9.954825504392584890e+01,1.002405372245332105e+00,9.618610582659789543e+01,5.827674627910349736e-01,9.958027262073517250e+01,6.468776481230523734e-01,9.962665677730497293e+01,9.486793899116119366e-01,9.420449896884181840e+01,1.846690421279860717e+00,9.343556675326226468e+01,1.429056520284268661e+00,9.384897069374170542e+01,7.755631396034153857e-01,9.557246386543734218e+01,1.279569452414113795e-01,1.019748199647690825e+02,2.229631516199706009e-01,1.014403518028585438e+02,7.863682699284155198e-02,1.019172626778892123e+02,3.395536432569531970e-01,1.012323636604390771e+02
4.984456501423623065e-01,9.937449673144747919e+01,9.934710641557019661e-01,9.587330208462464043e+01,5.598940489166093215e-01,9.944783573642651220e+01,6.072875581682839474e-01,1.001542936915611079e+02,9.462160288728659330e-01,9.432745571238248772e+01,1.827031632500210279e+00,9.335515645199728851e+01,1.420029550881460878e+00,9.405742279410576145e+01,7.640357248747011720e-01,9.636595935646377598e+01,1.572840362223651145e-01,1.014548661950029640e+02,2.388111364703119355e-01,1.014459813688897896e+02,1.437059697250717694e-01,1.019449684755785199e+02,3.023980210251036582e-01,1.011976207493995474e+02
5.430956169878359274e-01,9.966033982547236292e+01,1.009773631712641340e+00,9.640876740647743759e+01,5.904652492864003177e-01,9.973631013448492411e+01,6.194722022142449269e-01,9.998794760664809189e+01,9.664509343883865844e-01,9.468039460483512926e+01,1.857652489866375323e+00,9.348368906082018270e+01,1.391232733026158686e+00,9.396755062562910155e+01,7.874856865210683177e-01,9.595947663047506637e+01,1.441229990020129192e-01,1.018615756880928274e+02,2.244653766997702360e-01,1.015117619228191046e+02,1.300164794117115163e-01,1.017318545700743329e+02,3.094286286163197564e-01,1.014183412407886635e+02
5.378209558015425440e-01,9.963286047718072780e+01,9.712407435854769622e-01,9.580067781946029015e+01,6.010920442734173363e-01,9.954236363320836745e+01,6.240908208393265433e-01,1.000638969652916330e+02,9.393929023966736125e-01,9.404539734863713818e+01,1.850657524026661171e+00,9.344507873266711329e+01,1.411579825983139580e+00,9.352975241203279211e+01,7.264383615028306984e-01,9.629908861018469679e+01,1.474716868058818797e-01,1.021138065650814042e+02,2.682854046268702830e-01,1.017420247356545104e+02,1.110494721872574975e-01,1.016595262889252780e+02,2.790268092196789840e-01,1.013113951099769565e+02
5.073336045759333501e-01,9.959370858925110781e+01,9.626465850195653484e-01,9.632990634799486429e+01,5.802501681346711182e-01,9.972998521263708938e+01,5.846956250097363750e-01,1.000620039097326810e+02,9.677129177687677775e-01,9.450190560709475562e+01,1.863021077765344202e+00,9.333816831631753530e+01,1.382208578680747424e+00,9.397942970413870967e+01,7.794801289794628385e-01,9.653809879300762020e+01,1.281326422541578247e-01,1.014616937637836145e+02,2.411948460786163262e-01,1.017687107983855697e+02,1.467678845445415103e-01,1.017019023985620265e+02,2.868293244954089882e-01,1.014853307542175571e+02
5.152907056859952206e-01,9.952599750132048939e+01,9.713243409314682442e-01,9.649484972863790233e+01,6.060977584835320897e-01,9.987322497189867931e+01,5.858910654585081090e-01,1.000868220097800787e+02,9.760962163507732603e-01,9.454698798740825794e+01,1.836657293159627891e+00,9.371443633813197494e+01,1.407334231621713228e+00,9.447940172125250058e+01,7.439171229000923757e-01,9.618985417704709562e+01,1.297250581308924955e-01,1.020264928035083472e+02,2.240366382898417719e-01,1.017532608040870201e+02,9.852549767137744330e-02,1.016278669494209907e+02,2.544962131512124026e-01,1.016046316352467613e+02
5.550396585266035299e-01,1.000370502645200901e+02,9.720356846895087388e-01,9.632749108898177326e+01,6.409503833087389912e-01,9.960469808246708112e+01,6.447831722144941047e-01,1.000001897001407656e+02,9.743305367001851014e-01,9.478947075653954357e+01,1.849824700632276553e+00,9.343909800336334115e+01,1.418190158914846899e+00,9.452027307385624511e+01,7.377880055827417127e-01,9.658329953874559237e+01,1.179637800071490356e-01,1.015793794587838335e+02,2.195002190143182375e-01,1.012076916057525011e+02,1.290980540943637012e-01,1.013923180318266049e+02,2.871697068875865844e-01,1.015470839956017954e+02
