5.284375000000000000e+01,5.199799999999999756e+01,5.356445000000000078e+01,5.185159999999999769e+01,4.977734000000000236e+01,5.311520000000000152e+01,5.133594000000000079e+01,5.113669999999999760e+01,5.328125000000000000e+01,5.227929999999999922e+01,5.218750000000000000e+01,5.252539999999999765e+01,5.248046999999999684e+01,5.197849999999999682e+01
5.439844000000000079e+01,5.206250000000000000e+01,5.358984000000000236e+01,5.241799999999999926e+01,4.993359000000000236e+01,5.342190000000000083e+01,5.160155999999999921e+01,5.199799999999999756e+01,5.173046999999999684e+01,5.153710000000000235e+01,5.273241999999999763e+01,5.301559999999999917e+01,5.173241999999999763e+01,5.181839999999999691e+01
5.255859000000000236e+01,5.162109999999999843e+01,5.373828000000000316e+01,5.269919999999999760e+01,4.972265999999999764e+01,5.274799999999999756e+01,5.261719000000000079e+01,5.144140000000000157e+01,5.186719000000000079e+01,5.149609999999999843e+01,5.347265999999999764e+01,5.378119999999999834e+01,5.196875000000000000e+01,5.256839999999999691e+01
5.218750000000000000e+01,5.289650000000000318e+01,5.336914000000000158e+01,5.132030000000000314e+01,5.032616999999999763e+01,5.298830000000000240e+01,5.311328000000000316e+01,5.091989999999999839e+01,5.130664000000000158e+01,5.224799999999999756e+01,5.279102000000000317e+01,5.216020000000000323e+01,5.219530999999999921e+01,5.301950000000000074e+01
5.238280999999999921e+01,5.208200000000000074e+01,5.236719000000000079e+01,5.272659999999999769e+01,4.984375000000000000e+01,5.198440000000000083e+01,5.322460999999999842e+01,5.116989999999999839e+01,5.266015999999999764e+01,5.075000000000000000e+01,5.268750000000000000e+01,5.330859999999999843e+01,5.168750000000000000e+01,5.200000000000000000e+01
5.253320000000000078e+01,5.301370000000000005e+01,5.215625000000000000e+01,5.188479999999999848e+01,4.969530999999999921e+01,5.175390000000000157e+01,5.296094000000000079e+01,5.238669999999999760e+01,5.197852000000000317e+01,5.262700000000000244e+01,5.229491999999999763e+01,5.325589999999999691e+01,5.270311999999999841e+01,5.236719999999999686e+01
5.163280999999999921e+01,5.231450000000000244e+01,5.142772999999999683e+01,5.171479999999999677e+01,5.022852000000000317e+01,5.194919999999999760e+01,5.216015999999999764e+01,5.206839999999999691e+01,5.167188000000000159e+01,5.339450000000000074e+01,5.243945000000000078e+01,5.239650000000000318e+01,5.426758000000000237e+01,5.187890000000000157e+01
5.139647999999999683e+01,5.188280000000000314e+01,5.110155999999999921e+01,5.118950000000000244e+01,5.045116999999999763e+01,5.200000000000000000e+01,5.080664000000000158e+01,5.291989999999999839e+01,5.110352000000000317e+01,5.339650000000000318e+01,5.122265999999999764e+01,5.247070000000000078e+01,5.328320000000000078e+01,5.178119999999999834e+01
5.197265999999999764e+01,5.296679999999999922e+01,5.206835999999999842e+01,5.154099999999999682e+01,5.019727000000000317e+01,5.207229999999999848e+01,5.288280999999999921e+01,5.190229999999999677e+01,5.079491999999999763e+01,5.292580000000000240e+01,5.226366999999999763e+01,5.439650000000000318e+01,5.263671999999999684e+01,5.225979999999999848e+01
5.261914000000000158e+01,5.243750000000000000e+01,5.134179999999999922e+01,5.252929999999999922e+01,5.006250000000000000e+01,5.110349999999999682e+01,5.289647999999999683e+01,5.255270000000000152e+01,5.169727000000000317e+01,5.330660000000000309e+01,5.138477000000000317e+01,5.153710000000000235e+01,5.272460999999999842e+01,5.376559999999999917e+01
5.290039000000000158e+01,5.197460000000000235e+01,5.145897999999999683e+01,5.288280000000000314e+01,5.003710999999999842e+01,5.155080000000000240e+01,5.144140999999999764e+01,5.314840000000000231e+01,5.049609000000000236e+01,5.334179999999999922e+01,5.197852000000000317e+01,5.148830000000000240e+01,5.110352000000000317e+01,5.315429999999999922e+01
5.175585999999999842e+01,5.184570000000000078e+01,5.118164000000000158e+01,5.185940000000000083e+01,4.982421999999999684e+01,5.208010000000000161e+01,5.156054999999999922e+01,5.244530000000000314e+01,5.054102000000000317e+01,5.243549999999999756e+01,5.114844000000000079e+01,5.201559999999999917e+01,5.120311999999999841e+01,5.370700000000000074e+01
5.168945000000000078e+01,5.257419999999999760e+01,5.123438000000000159e+01,5.125000000000000000e+01,5.016210999999999842e+01,5.223440000000000083e+01,5.160938000000000159e+01,5.230270000000000152e+01,5.098241999999999763e+01,5.296679999999999922e+01,5.116405999999999921e+01,5.222849999999999682e+01,5.195703000000000316e+01,5.271479999999999677e+01
5.006835999999999842e+01,5.214650000000000318e+01,5.122070000000000078e+01,5.316020000000000323e+01,5.052734000000000236e+01,5.207419999999999760e+01,5.198633000000000237e+01,5.261330000000000240e+01,5.073241999999999763e+01,5.302729999999999677e+01,5.146484000000000236e+01,5.293549999999999756e+01,5.248438000000000159e+01,5.273830000000000240e+01
5.118164000000000158e+01,5.225390000000000157e+01,4.989647999999999683e+01,5.200390000000000157e+01,4.989453000000000316e+01,5.303710000000000235e+01,5.134570000000000078e+01,5.205469999999999686e+01,4.989258000000000237e+01,5.375589999999999691e+01,5.117772999999999683e+01,5.351950000000000074e+01,5.098241999999999763e+01,5.335940000000000083e+01
5.031640999999999764e+01,5.160549999999999926e+01,4.993945000000000078e+01,5.220700000000000074e+01,4.981835999999999842e+01,5.322070000000000078e+01,5.062890999999999764e+01,5.310349999999999682e+01,5.006054999999999922e+01,5.271289999999999765e+01,5.067578000000000316e+01,5.250390000000000157e+01,5.175195000000000078e+01,5.275000000000000000e+01
5.007811999999999841e+01,5.240820000000000078e+01,4.964647999999999683e+01,5.190619999999999834e+01,5.057030999999999921e+01,5.226559999999999917e+01,4.991015999999999764e+01,5.207419999999999760e+01,5.002147999999999683e+01,5.379099999999999682e+01,5.086522999999999683e+01,5.258200000000000074e+01,5.181640999999999764e+01,5.220900000000000318e+01
4.980272999999999683e+01,5.229489999999999839e+01,5.031640999999999764e+01,5.098049999999999926e+01,5.017969000000000079e+01,5.366020000000000323e+01,4.986328000000000316e+01,5.231049999999999756e+01,4.998438000000000159e+01,5.479879999999999995e+01,5.098046999999999684e+01,5.273440000000000083e+01,5.209960999999999842e+01,5.178320000000000078e+01
4.983008000000000237e+01,5.240429999999999922e+01,5.028125000000000000e+01,5.150979999999999848e+01,4.965039000000000158e+01,5.141599999999999682e+01,5.001561999999999841e+01,5.284770000000000323e+01,5.023046999999999684e+01,5.329099999999999682e+01,5.061328000000000316e+01,5.227539999999999765e+01,5.062890999999999764e+01,5.324410000000000309e+01
5.019140999999999764e+01,5.251559999999999917e+01,4.968945000000000078e+01,5.349799999999999756e+01,4.954296999999999684e+01,5.160159999999999769e+01,5.046484000000000236e+01,5.217190000000000083e+01,4.964647999999999683e+01,5.174609999999999843e+01,5.030469000000000079e+01,5.201169999999999760e+01,5.082421999999999684e+01,5.308979999999999677e+01
5.059375000000000000e+01,5.228119999999999834e+01,5.010155999999999921e+01,5.226760000000000161e+01,4.973438000000000159e+01,5.200780000000000314e+01,5.007421999999999684e+01,5.188479999999999848e+01,5.041210999999999842e+01,5.274609999999999843e+01,5.001366999999999763e+01,5.129879999999999995e+01,5.063085999999999842e+01,5.266989999999999839e+01
5.020703000000000316e+01,5.297460000000000235e+01,4.999804999999999922e+01,5.160349999999999682e+01,5.047265999999999764e+01,5.139450000000000074e+01,5.009179999999999922e+01,5.170309999999999917e+01,5.035155999999999921e+01,5.342379999999999995e+01,5.057616999999999763e+01,5.199410000000000309e+01,5.000585999999999842e+01,5.263479999999999848e+01
4.974022999999999683e+01,5.248049999999999926e+01,4.983594000000000079e+01,5.291210000000000235e+01,5.022655999999999921e+01,5.200000000000000000e+01,5.001366999999999763e+01,5.218160000000000309e+01,5.028320000000000078e+01,5.353909999999999769e+01,5.017383000000000237e+01,5.333200000000000074e+01,5.009375000000000000e+01,5.334380000000000166e+01
4.995508000000000237e+01,5.312299999999999756e+01,4.981054999999999922e+01,5.309570000000000078e+01,5.011914000000000158e+01,5.295900000000000318e+01,4.981640999999999764e+01,5.302729999999999677e+01,5.035546999999999684e+01,5.249799999999999756e+01,5.065234000000000236e+01,5.229879999999999995e+01,4.967772999999999683e+01,5.367969999999999686e+01
5.033008000000000237e+01,5.283979999999999677e+01,4.995116999999999763e+01,5.352929999999999922e+01,5.019727000000000317e+01,5.225780000000000314e+01,4.994727000000000317e+01,5.208400000000000318e+01,4.970311999999999841e+01,5.365039999999999765e+01,5.020897999999999683e+01,5.270900000000000318e+01,4.988085999999999842e+01,5.362890000000000157e+01
5.041991999999999763e+01,5.262109999999999843e+01,5.006640999999999764e+01,5.495510000000000161e+01,5.127539000000000158e+01,5.187500000000000000e+01,4.994921999999999684e+01,5.300979999999999848e+01,5.001561999999999841e+01,5.526370000000000005e+01,5.020508000000000237e+01,5.217580000000000240e+01,4.996484000000000236e+01,5.310549999999999926e+01
5.047265999999999764e+01,5.110159999999999769e+01,5.059570000000000078e+01,5.285940000000000083e+01,5.075780999999999921e+01,5.348440000000000083e+01,5.021875000000000000e+01,5.226760000000000161e+01,5.026561999999999841e+01,5.267379999999999995e+01,5.004102000000000317e+01,5.247270000000000323e+01,5.010741999999999763e+01,5.307419999999999760e+01
5.014061999999999841e+01,5.174219999999999686e+01,5.011914000000000158e+01,5.310349999999999682e+01,5.036328000000000316e+01,5.372659999999999769e+01,5.013477000000000317e+01,5.302539999999999765e+01,5.073438000000000159e+01,5.245900000000000318e+01,5.008008000000000237e+01,5.249219999999999686e+01,5.042772999999999683e+01,5.453520000000000323e+01
4.998241999999999763e+01,5.260349999999999682e+01,5.047070000000000078e+01,5.208010000000000161e+01,4.997852000000000317e+01,5.202729999999999677e+01,5.013085999999999842e+01,5.347659999999999769e+01,5.037304999999999922e+01,5.308789999999999765e+01,4.989061999999999841e+01,5.113280000000000314e+01,4.970897999999999683e+01,5.427340000000000231e+01
4.998828000000000316e+01,5.287299999999999756e+01,4.998241999999999763e+01,5.130270000000000152e+01,4.965820000000000078e+01,5.271289999999999765e+01,4.995116999999999763e+01,5.332030000000000314e+01,5.067188000000000159e+01,5.285159999999999769e+01,5.034375000000000000e+01,5.262500000000000000e+01,5.012109000000000236e+01,5.460349999999999682e+01
4.956640999999999764e+01,5.191210000000000235e+01,4.982030999999999921e+01,5.319339999999999691e+01,4.983203000000000316e+01,5.258200000000000074e+01,5.017383000000000237e+01,5.336520000000000152e+01,5.021875000000000000e+01,5.324219999999999686e+01,5.032030999999999921e+01,5.393160000000000309e+01,5.043750000000000000e+01,5.353320000000000078e+01
5.022070000000000078e+01,5.227150000000000318e+01,5.103320000000000078e+01,5.250979999999999848e+01,4.985741999999999763e+01,5.191599999999999682e+01,5.058789000000000158e+01,5.244919999999999760e+01,5.024219000000000079e+01,5.110940000000000083e+01,5.048438000000000159e+01,5.257809999999999917e+01,5.027929999999999922e+01,5.238280000000000314e+01
5.029491999999999763e+01,5.199020000000000152e+01,5.064453000000000316e+01,5.124410000000000309e+01,5.027929999999999922e+01,5.290039999999999765e+01,5.068945000000000078e+01,5.344339999999999691e+01,4.971289000000000158e+01,5.258789999999999765e+01,4.970508000000000237e+01,5.295700000000000074e+01,5.022460999999999842e+01,5.275000000000000000e+01
4.986522999999999683e+01,5.189260000000000161e+01,5.015234000000000236e+01,5.289840000000000231e+01,5.042969000000000079e+01,5.225589999999999691e+01,5.053710999999999842e+01,5.380080000000000240e+01,4.999022999999999683e+01,5.406049999999999756e+01,5.029688000000000159e+01,5.365039999999999765e+01,5.071875000000000000e+01,5.321289999999999765e+01
5.000195000000000078e+01,5.302729999999999677e+01,5.009765999999999764e+01,5.241599999999999682e+01,5.038477000000000317e+01,5.197849999999999682e+01,5.076171999999999684e+01,5.264059999999999917e+01,5.025977000000000317e+01,5.371479999999999677e+01,5.049219000000000079e+01,5.316020000000000323e+01,5.053320000000000078e+01,5.404299999999999926e+01
4.969140999999999764e+01,5.236129999999999995e+01,5.053320000000000078e+01,5.308400000000000318e+01,5.019727000000000317e+01,5.286719999999999686e+01,5.039258000000000237e+01,5.201370000000000005e+01,4.958008000000000237e+01,5.408590000000000231e+01,5.003515999999999764e+01,5.329099999999999682e+01,5.028710999999999842e+01,5.340039999999999765e+01
5.062500000000000000e+01,5.231640000000000157e+01,5.058984000000000236e+01,5.435349999999999682e+01,5.040625000000000000e+01,5.101559999999999917e+01,4.977734000000000236e+01,5.225979999999999848e+01,5.021679999999999922e+01,5.332030000000000314e+01,5.018945000000000078e+01,5.256049999999999756e+01,4.981250000000000000e+01,5.330080000000000240e+01
4.993359000000000236e+01,5.211129999999999995e+01,4.998633000000000237e+01,5.228909999999999769e+01,5.013085999999999842e+01,5.258789999999999765e+01,5.059570000000000078e+01,5.228909999999999769e+01,5.012304999999999922e+01,5.358789999999999765e+01,5.030078000000000316e+01,5.329299999999999926e+01,5.076953000000000316e+01,5.243359999999999843e+01
5.013866999999999763e+01,5.311719999999999686e+01,4.991796999999999684e+01,5.311719999999999686e+01,5.047265999999999764e+01,5.070700000000000074e+01,5.078710999999999842e+01,5.299799999999999756e+01,5.019140999999999764e+01,5.310739999999999839e+01,5.040820000000000078e+01,5.323830000000000240e+01,5.048633000000000237e+01,5.382229999999999848e+01
4.998828000000000316e+01,5.265820000000000078e+01,5.030469000000000079e+01,5.268549999999999756e+01,5.028710999999999842e+01,5.166210000000000235e+01,5.065820000000000078e+01,5.358789999999999765e+01,5.082421999999999684e+01,5.440229999999999677e+01,5.034960999999999842e+01,5.247849999999999682e+01,5.057616999999999763e+01,5.399410000000000309e+01
5.015234000000000236e+01,5.116989999999999839e+01,5.010938000000000159e+01,5.250589999999999691e+01,5.001366999999999763e+01,5.301559999999999917e+01,5.037500000000000000e+01,5.236719999999999686e+01,5.009765999999999764e+01,5.324410000000000309e+01,4.999219000000000079e+01,5.142580000000000240e+01,5.004491999999999763e+01,5.351370000000000005e+01
4.978320000000000078e+01,5.366020000000000323e+01,5.037890999999999764e+01,5.281640000000000157e+01,4.974219000000000079e+01,5.227539999999999765e+01,4.990820000000000078e+01,5.175200000000000244e+01,4.975195000000000078e+01,5.348440000000000083e+01,5.016405999999999921e+01,5.173830000000000240e+01,4.996875000000000000e+01,5.157419999999999760e+01
4.981835999999999842e+01,5.241020000000000323e+01,5.015820000000000078e+01,5.237299999999999756e+01,5.050390999999999764e+01,5.275979999999999848e+01,4.963280999999999921e+01,5.302539999999999765e+01,4.978905999999999921e+01,5.451950000000000074e+01,5.009765999999999764e+01,5.274410000000000309e+01,5.042772999999999683e+01,5.205270000000000152e+01
4.983203000000000316e+01,5.278520000000000323e+01,4.976758000000000237e+01,5.215619999999999834e+01,5.035741999999999763e+01,5.218359999999999843e+01,4.999219000000000079e+01,5.317580000000000240e+01,5.003515999999999764e+01,5.385159999999999769e+01,5.044335999999999842e+01,5.219919999999999760e+01,5.010155999999999921e+01,5.387890000000000157e+01
4.995116999999999763e+01,5.221880000000000166e+01,5.044140999999999764e+01,5.273629999999999995e+01,5.034960999999999842e+01,5.269530000000000314e+01,4.979688000000000159e+01,5.277150000000000318e+01,4.974804999999999922e+01,5.304099999999999682e+01,5.058789000000000158e+01,5.165820000000000078e+01,5.036328000000000316e+01,5.318359999999999843e+01
5.155664000000000158e+01,5.204299999999999926e+01,5.053515999999999764e+01,5.185940000000000083e+01,5.023046999999999684e+01,5.151559999999999917e+01,5.058789000000000158e+01,5.181450000000000244e+01,4.962304999999999922e+01,5.390039999999999765e+01,5.049804999999999922e+01,5.260159999999999769e+01,5.022070000000000078e+01,5.241020000000000323e+01
5.087500000000000000e+01,5.201169999999999760e+01,4.993359000000000236e+01,5.233400000000000318e+01,4.994530999999999921e+01,5.232620000000000005e+01,5.038085999999999842e+01,5.441210000000000235e+01,5.007421999999999684e+01,5.235159999999999769e+01,5.031835999999999842e+01,5.324020000000000152e+01,4.997655999999999921e+01,5.340429999999999922e+01
5.051953000000000316e+01,5.286129999999999995e+01,5.017188000000000159e+01,5.271880000000000166e+01,5.005078000000000316e+01,5.227539999999999765e+01,5.021484000000000236e+01,5.357809999999999917e+01,5.044140999999999764e+01,5.216409999999999769e+01,5.048633000000000237e+01,5.241020000000000323e+01,5.012109000000000236e+01,5.459960000000000235e+01
5.014453000000000316e+01,5.250200000000000244e+01,5.014453000000000316e+01,5.327340000000000231e+01,5.014061999999999841e+01,5.173830000000000240e+01,5.011133000000000237e+01,5.327340000000000231e+01,5.072460999999999842e+01,5.160159999999999769e+01,5.012500000000000000e+01,5.242770000000000152e+01,5.075585999999999842e+01,5.368160000000000309e+01
5.036328000000000316e+01,5.189059999999999917e+01,5.022070000000000078e+01,5.109960000000000235e+01,4.992969000000000079e+01,5.167379999999999995e+01,5.009960999999999842e+01,5.303520000000000323e+01,5.003905999999999921e+01,5.278909999999999769e+01,5.088671999999999684e+01,5.343160000000000309e+01,5.011914000000000158e+01,5.360739999999999839e+01
5.010938000000000159e+01,5.244530000000000314e+01,5.006640999999999764e+01,5.215619999999999834e+01,5.013085999999999842e+01,5.155859999999999843e+01,4.987890999999999764e+01,5.171090000000000231e+01,5.103125000000000000e+01,5.333400000000000318e+01,5.002344000000000079e+01,5.231839999999999691e+01,5.010741999999999763e+01,5.248440000000000083e+01
4.994921999999999684e+01,5.307229999999999848e+01,5.087304999999999922e+01,5.248440000000000083e+01,5.005664000000000158e+01,5.304690000000000083e+01,4.984375000000000000e+01,5.315619999999999834e+01,5.029883000000000237e+01,5.317190000000000083e+01,5.012890999999999764e+01,5.419140000000000157e+01,4.968750000000000000e+01,5.262109999999999843e+01
4.991796999999999684e+01,5.187700000000000244e+01,5.009960999999999842e+01,5.442580000000000240e+01,5.053905999999999921e+01,5.220900000000000318e+01,4.957616999999999763e+01,5.167969999999999686e+01,5.060938000000000159e+01,5.448049999999999926e+01,5.037890999999999764e+01,5.315619999999999834e+01,5.005272999999999683e+01,5.430270000000000152e+01
5.001561999999999841e+01,5.229879999999999995e+01,4.966602000000000317e+01,5.363870000000000005e+01,5.075000000000000000e+01,5.264840000000000231e+01,5.000977000000000317e+01,5.240039999999999765e+01,5.048241999999999763e+01,5.205270000000000152e+01,4.967969000000000079e+01,5.246880000000000166e+01,5.001953000000000316e+01,5.404099999999999682e+01
4.995703000000000316e+01,5.180080000000000240e+01,5.000780999999999921e+01,5.243549999999999756e+01,5.044921999999999684e+01,5.290229999999999677e+01,5.040820000000000078e+01,5.270309999999999917e+01,5.026953000000000316e+01,5.175979999999999848e+01,4.982811999999999841e+01,5.370510000000000161e+01,5.008397999999999683e+01,5.362890000000000157e+01
5.015820000000000078e+01,5.192969999999999686e+01,4.971484000000000236e+01,5.269140000000000157e+01,5.017188000000000159e+01,5.339840000000000231e+01,5.026366999999999763e+01,5.376370000000000005e+01,5.024609000000000236e+01,5.208590000000000231e+01,4.997852000000000317e+01,5.328320000000000078e+01,5.024804999999999922e+01,5.263479999999999848e+01
4.982811999999999841e+01,5.179099999999999682e+01,5.002734000000000236e+01,5.311719999999999686e+01,4.991602000000000317e+01,5.353710000000000235e+01,5.060938000000000159e+01,5.358979999999999677e+01,5.019727000000000317e+01,5.260940000000000083e+01,5.010741999999999763e+01,5.165619999999999834e+01,5.012109000000000236e+01,5.337109999999999843e+01
5.019140999999999764e+01,5.286129999999999995e+01,4.994530999999999921e+01,5.324609999999999843e+01,5.024219000000000079e+01,5.213089999999999691e+01,5.055469000000000079e+01,5.293750000000000000e+01,5.030272999999999683e+01,5.263669999999999760e+01,4.999219000000000079e+01,5.234770000000000323e+01,5.009179999999999922e+01,5.172659999999999769e+01
5.045116999999999763e+01,5.247849999999999682e+01,5.010352000000000317e+01,5.424609999999999843e+01,5.070703000000000316e+01,5.338669999999999760e+01,5.031835999999999842e+01,5.420309999999999917e+01,5.030469000000000079e+01,5.218750000000000000e+01,5.022655999999999921e+01,5.307030000000000314e+01,5.000585999999999842e+01,5.284770000000000323e+01
5.032421999999999684e+01,5.231450000000000244e+01,4.980078000000000316e+01,5.362299999999999756e+01,4.981054999999999922e+01,5.328320000000000078e+01,5.046094000000000079e+01,5.341799999999999926e+01,5.012890999999999764e+01,5.283010000000000161e+01,5.008203000000000316e+01,5.385739999999999839e+01,5.072655999999999921e+01,5.283789999999999765e+01
4.995311999999999841e+01,5.355469999999999686e+01,5.008008000000000237e+01,5.287109999999999843e+01,5.032227000000000317e+01,5.329489999999999839e+01,5.023046999999999684e+01,5.314059999999999917e+01,4.962500000000000000e+01,5.278520000000000323e+01,5.010741999999999763e+01,5.292190000000000083e+01,4.996094000000000079e+01,5.210739999999999839e+01
4.969921999999999684e+01,5.193549999999999756e+01,5.007421999999999684e+01,5.444919999999999760e+01,4.991796999999999684e+01,5.194729999999999848e+01,5.044921999999999684e+01,5.258400000000000318e+01,4.993945000000000078e+01,5.461129999999999995e+01,5.014258000000000237e+01,5.274219999999999686e+01,4.981054999999999922e+01,5.227340000000000231e+01
4.992383000000000237e+01,5.286719999999999686e+01,5.008594000000000079e+01,5.362299999999999756e+01,4.998046999999999684e+01,5.232030000000000314e+01,5.037500000000000000e+01,5.213669999999999760e+01,5.080664000000000158e+01,5.192770000000000152e+01,5.036719000000000079e+01,5.369919999999999760e+01,5.006835999999999842e+01,5.326370000000000005e+01
4.992772999999999683e+01,5.258400000000000318e+01,5.006250000000000000e+01,5.234770000000000323e+01,5.017383000000000237e+01,5.174219999999999686e+01,5.012695000000000078e+01,5.299020000000000152e+01,5.051953000000000316e+01,5.285549999999999926e+01,5.025977000000000317e+01,5.292379999999999995e+01,5.086914000000000158e+01,5.458979999999999677e+01
4.982227000000000317e+01,5.194919999999999760e+01,5.036914000000000158e+01,5.296479999999999677e+01,5.059960999999999842e+01,5.220309999999999917e+01,5.051953000000000316e+01,5.279299999999999926e+01,5.021094000000000079e+01,5.287500000000000000e+01,4.997655999999999921e+01,5.401559999999999917e+01,5.043554999999999922e+01,5.293549999999999756e+01
5.020508000000000237e+01,5.218950000000000244e+01,4.985938000000000159e+01,5.349219999999999686e+01,5.001561999999999841e+01,5.310940000000000083e+01,4.987695000000000078e+01,5.256450000000000244e+01,4.999804999999999922e+01,5.317969999999999686e+01,4.998633000000000237e+01,5.270700000000000074e+01,5.041015999999999764e+01,5.480270000000000152e+01
4.987500000000000000e+01,5.154299999999999926e+01,4.967383000000000237e+01,5.254690000000000083e+01,5.032030999999999921e+01,5.258400000000000318e+01,5.022265999999999764e+01,5.434770000000000323e+01,5.036914000000000158e+01,5.333789999999999765e+01,5.008984000000000236e+01,5.211330000000000240e+01,5.037500000000000000e+01,5.368359999999999843e+01
5.001366999999999763e+01,5.195510000000000161e+01,4.975195000000000078e+01,5.136330000000000240e+01,4.993750000000000000e+01,5.238479999999999848e+01,5.024219000000000079e+01,5.549799999999999756e+01,5.030664000000000158e+01,5.291020000000000323e+01,5.014061999999999841e+01,5.239840000000000231e+01,5.000585999999999842e+01,5.241599999999999682e+01
5.083008000000000237e+01,5.241799999999999926e+01,5.026953000000000316e+01,5.239650000000000318e+01,5.030272999999999683e+01,5.376169999999999760e+01,5.009179999999999922e+01,5.343359999999999843e+01,5.020703000000000316e+01,5.344919999999999760e+01,5.052344000000000079e+01,5.208200000000000074e+01,5.029102000000000317e+01,5.333979999999999677e+01
5.054296999999999684e+01,5.200780000000000314e+01,5.026758000000000237e+01,5.239260000000000161e+01,5.004883000000000237e+01,5.185940000000000083e+01,4.993164000000000158e+01,5.330270000000000152e+01,4.952147999999999683e+01,5.427539999999999765e+01,5.024022999999999683e+01,5.226760000000000161e+01,5.053710999999999842e+01,5.483789999999999765e+01
5.018945000000000078e+01,5.220510000000000161e+01,4.983203000000000316e+01,5.204099999999999682e+01,5.023828000000000316e+01,5.204879999999999995e+01,5.024022999999999683e+01,5.079690000000000083e+01,5.048046999999999684e+01,5.322270000000000323e+01,5.001366999999999763e+01,5.233789999999999765e+01,5.032227000000000317e+01,5.323049999999999926e+01
5.038866999999999763e+01,5.191799999999999926e+01,5.016015999999999764e+01,5.272849999999999682e+01,5.045311999999999841e+01,5.347270000000000323e+01,4.959765999999999764e+01,5.412700000000000244e+01,5.054296999999999684e+01,5.258979999999999677e+01,4.990234000000000236e+01,5.312500000000000000e+01,4.999219000000000079e+01,5.426950000000000074e+01
4.962890999999999764e+01,5.374609999999999843e+01,5.039647999999999683e+01,5.246289999999999765e+01,4.981445000000000078e+01,5.214450000000000074e+01,5.042578000000000316e+01,5.514450000000000074e+01,5.033594000000000079e+01,5.315039999999999765e+01,5.020703000000000316e+01,5.396289999999999765e+01,5.048828000000000316e+01,5.368750000000000000e+01
